SAMPLENAME,TITLE,panelnbr,cellnbr,pname,cellname,Value
META-7958,"Isobar 37 includes mannitol, dulcitol",7,19,Leukemia,SR,1.320
META-7959,"Isobar 37 includes mannitol, dulcitol",7,19,Leukemia,SR,0.588
META-7960,"Isobar 37 includes mannitol, dulcitol",7,19,Leukemia,SR,1.305
META-7958,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",7,19,Leukemia,SR,1.206
META-7959,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",7,19,Leukemia,SR,1.260
META-7960,"Isobar 39 includes N-acetyl-D-glucosamine-6-phosphate, N-acetyl-alpha-D-glucosamine 1-phosphate",7,19,Leukemia,SR,1.574
META-7958,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",7,19,Leukemia,SR,25.646
META-7959,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",7,19,Leukemia,SR,20.960
META-7960,"Isobar 4 includes Gluconic acid, DL-arabinose, D-ribose, L-xylose, DL-lyxose, D-xylulose",7,19,Leukemia,SR,7.299
META-7958,"Isobar 6 includes valine, betaine",7,19,Leukemia,SR,0.845
META-7959,"Isobar 6 includes valine, betaine",7,19,Leukemia,SR,0.731
META-7960,"Isobar 6 includes valine, betaine",7,19,Leukemia,SR,0.351
META-7958,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",7,19,Leukemia,SR,0.132
META-7959,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",7,19,Leukemia,SR,0.102
META-7960,"Isobar 9 includes sucrose, beta-D-lactose, D-trehalose, D-cellobiose, D-Maltose, palatinose, melibiose, alpha-D-lactose",7,19,Leukemia,SR,0.079
META-7958,Kynurenic acid,7,19,Leukemia,SR,5.840
META-7959,Kynurenic acid,7,19,Leukemia,SR,5.459
META-7960,Kynurenic acid,7,19,Leukemia,SR,4.831
META-7958,L-alpha-glycerophosphorylcholine,7,19,Leukemia,SR,1.989
META-7959,L-alpha-glycerophosphorylcholine,7,19,Leukemia,SR,1.256
META-7960,L-alpha-glycerophosphorylcholine,7,19,Leukemia,SR,1.399
META-7958,L-beta-imidazolelactic acid,7,19,Leukemia,SR,1.584
META-7959,L-beta-imidazolelactic acid,7,19,Leukemia,SR,1.982
META-7960,L-beta-imidazolelactic acid,7,19,Leukemia,SR,0.536
META-7958,malonic acid,7,19,Leukemia,SR,1.323
META-7959,malonic acid,7,19,Leukemia,SR,0.979
META-7960,malonic acid,7,19,Leukemia,SR,1.166
META-7958,methionine,7,19,Leukemia,SR,1.269
META-7959,methionine,7,19,Leukemia,SR,1.112
META-7960,methionine,7,19,Leukemia,SR,0.939
META-7958,N('6)-trimethyl-l-lysine,7,19,Leukemia,SR,0.848
META-7959,N('6)-trimethyl-l-lysine,7,19,Leukemia,SR,0.049
META-7960,N('6)-trimethyl-l-lysine,7,19,Leukemia,SR,0.049
META-7958,"N,N-dimethylarginine",7,19,Leukemia,SR,0.123
META-7959,"N,N-dimethylarginine",7,19,Leukemia,SR,0.123
META-7960,"N,N-dimethylarginine",7,19,Leukemia,SR,0.123
META-7958,N-acetyl-D-galactosamine,7,19,Leukemia,SR,0.792
META-7959,N-acetyl-D-galactosamine,7,19,Leukemia,SR,1.248
META-7960,N-acetyl-D-galactosamine,7,19,Leukemia,SR,0.473
META-7958,N-formyl-L-methionine,7,19,Leukemia,SR,0.290
META-7959,N-formyl-L-methionine,7,19,Leukemia,SR,0.290
META-7960,N-formyl-L-methionine,7,19,Leukemia,SR,0.290
META-7958,niacinamide,7,19,Leukemia,SR,2.670
META-7959,niacinamide,7,19,Leukemia,SR,2.797
META-7960,niacinamide,7,19,Leukemia,SR,2.056
META-7958,oxitryptan,7,19,Leukemia,SR,0.292
META-7959,oxitryptan,7,19,Leukemia,SR,0.292
META-7960,oxitryptan,7,19,Leukemia,SR,0.292
META-7958,pantothenic acid,7,19,Leukemia,SR,2.733
META-7959,pantothenic acid,7,19,Leukemia,SR,2.225
META-7960,pantothenic acid,7,19,Leukemia,SR,1.600
META-7958,phenylalanine,7,19,Leukemia,SR,0.803
META-7959,phenylalanine,7,19,Leukemia,SR,0.680
META-7960,phenylalanine,7,19,Leukemia,SR,0.586
META-7958,phosphoenolpyruvate,7,19,Leukemia,SR,3.494
META-7959,phosphoenolpyruvate,7,19,Leukemia,SR,1.552
META-7960,phosphoenolpyruvate,7,19,Leukemia,SR,2.693
META-7958,picolinic acid,7,19,Leukemia,SR,1.301
META-7959,picolinic acid,7,19,Leukemia,SR,0.989
META-7960,picolinic acid,7,19,Leukemia,SR,1.213
META-7958,porphobilinogen,7,19,Leukemia,SR,0.252
META-7959,porphobilinogen,7,19,Leukemia,SR,0.252
META-7960,porphobilinogen,7,19,Leukemia,SR,0.252
META-7958,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",7,19,Leukemia,SR,0.416
META-7959,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",7,19,Leukemia,SR,1.000
META-7960,"X-1085 - possible isolobinine or 4-aminoestra-1,3,5(10)-triene-3,17beta-diol",7,19,Leukemia,SR,0.270
META-7958,X-1086,7,19,Leukemia,SR,0.068
META-7959,X-1086,7,19,Leukemia,SR,0.068
META-7960,X-1086,7,19,Leukemia,SR,0.068
META-7958,X-1104,7,19,Leukemia,SR,0.889
META-7959,X-1104,7,19,Leukemia,SR,1.054
META-7960,X-1104,7,19,Leukemia,SR,1.020
META-7958,X-1107,7,19,Leukemia,SR,0.406
META-7959,X-1107,7,19,Leukemia,SR,0.406
META-7960,X-1107,7,19,Leukemia,SR,0.406
META-7958,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,7,19,Leukemia,SR,4.344
META-7959,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,7,19,Leukemia,SR,3.718
META-7960,X-1111 - possible methylnitronitrosoguanidine or ethyl thiocarbamoylacetate,7,19,Leukemia,SR,3.890
META-7958,X-1113 - possible acetylcarnitine,7,19,Leukemia,SR,1.021
META-7959,X-1113 - possible acetylcarnitine,7,19,Leukemia,SR,0.774
META-7960,X-1113 - possible acetylcarnitine,7,19,Leukemia,SR,0.979
META-7958,X-1114,7,19,Leukemia,SR,1.413
META-7959,X-1114,7,19,Leukemia,SR,1.503
META-7960,X-1114,7,19,Leukemia,SR,0.086
META-7958,X-1122,7,19,Leukemia,SR,0.466
META-7959,X-1122,7,19,Leukemia,SR,0.466
META-7960,X-1122,7,19,Leukemia,SR,0.466
META-7958,X-1126,7,19,Leukemia,SR,0.109
META-7959,X-1126,7,19,Leukemia,SR,0.109
META-7960,X-1126,7,19,Leukemia,SR,0.109
META-7958,X-1129,7,19,Leukemia,SR,0.177
META-7959,X-1129,7,19,Leukemia,SR,0.177
META-7960,X-1129,7,19,Leukemia,SR,0.177
META-7958,X-1130,7,19,Leukemia,SR,0.432
META-7959,X-1130,7,19,Leukemia,SR,0.432
META-7960,X-1130,7,19,Leukemia,SR,0.432
META-7958,X-1213,7,19,Leukemia,SR,0.214
META-7959,X-1213,7,19,Leukemia,SR,0.214
META-7960,X-1213,7,19,Leukemia,SR,0.214
META-7958,X-1288,7,19,Leukemia,SR,1.000
META-7959,X-1288,7,19,Leukemia,SR,0.967
META-7960,X-1288,7,19,Leukemia,SR,1.618
META-7958,X-1330,7,19,Leukemia,SR,0.236
META-7959,X-1330,7,19,Leukemia,SR,0.236
META-7960,X-1330,7,19,Leukemia,SR,0.236
META-7958,X-1391,7,19,Leukemia,SR,0.208
META-7959,X-1391,7,19,Leukemia,SR,0.208
META-7960,X-1391,7,19,Leukemia,SR,0.208
META-7958,X-1455,7,19,Leukemia,SR,0.024
META-7959,X-1455,7,19,Leukemia,SR,0.024
META-7960,X-1455,7,19,Leukemia,SR,0.024
META-7958,X-1461,7,19,Leukemia,SR,0.437
META-7959,X-1461,7,19,Leukemia,SR,0.437
META-7960,X-1461,7,19,Leukemia,SR,0.437
META-7958,X-1465,7,19,Leukemia,SR,0.745
META-7959,X-1465,7,19,Leukemia,SR,0.862
META-7960,X-1465,7,19,Leukemia,SR,0.933
META-7958,X-1468,7,19,Leukemia,SR,0.876
META-7959,X-1468,7,19,Leukemia,SR,1.007
META-7960,X-1468,7,19,Leukemia,SR,0.265
META-7958,X-1496,7,19,Leukemia,SR,0.633
META-7959,X-1496,7,19,Leukemia,SR,0.758
META-7960,X-1496,7,19,Leukemia,SR,0.821
META-7958,X-1497,7,19,Leukemia,SR,4.760
META-7959,X-1497,7,19,Leukemia,SR,4.416
META-7960,X-1497,7,19,Leukemia,SR,4.398
META-7958,X-1498,7,19,Leukemia,SR,1.171
META-7959,X-1498,7,19,Leukemia,SR,1.000
META-7960,X-1498,7,19,Leukemia,SR,1.062
META-7958,X-1573,7,19,Leukemia,SR,3.783
META-7959,X-1573,7,19,Leukemia,SR,0.524
META-7960,X-1573,7,19,Leukemia,SR,3.215
META-7958,X-1575,7,19,Leukemia,SR,0.107
META-7959,X-1575,7,19,Leukemia,SR,0.107
META-7960,X-1575,7,19,Leukemia,SR,0.107
META-7958,X-1593,7,19,Leukemia,SR,0.243
META-7959,X-1593,7,19,Leukemia,SR,0.243
META-7960,X-1593,7,19,Leukemia,SR,0.243
META-7958,X-1595 - possible glutathione metabolite,7,19,Leukemia,SR,0.054
META-7959,X-1595 - possible glutathione metabolite,7,19,Leukemia,SR,0.054
META-7960,X-1595 - possible glutathione metabolite,7,19,Leukemia,SR,0.054
META-7958,X-1597,7,19,Leukemia,SR,1.287
META-7959,X-1597,7,19,Leukemia,SR,1.283
META-7960,X-1597,7,19,Leukemia,SR,1.034
META-7958,X-1609,7,19,Leukemia,SR,0.863
META-7959,X-1609,7,19,Leukemia,SR,0.744
META-7960,X-1609,7,19,Leukemia,SR,0.937
META-7958,X-1612,7,19,Leukemia,SR,0.239
META-7959,X-1612,7,19,Leukemia,SR,0.239
META-7960,X-1612,7,19,Leukemia,SR,0.239
META-7958,X-1616,7,19,Leukemia,SR,2.237
META-7959,X-1616,7,19,Leukemia,SR,1.992
META-7960,X-1616,7,19,Leukemia,SR,4.461
META-7958,X-1656,7,19,Leukemia,SR,0.290
META-7959,X-1656,7,19,Leukemia,SR,0.312
META-7960,X-1656,7,19,Leukemia,SR,0.720
META-7958,X-1677,7,19,Leukemia,SR,1.486
META-7959,X-1677,7,19,Leukemia,SR,0.881
META-7960,X-1677,7,19,Leukemia,SR,1.280
META-7958,X-1713,7,19,Leukemia,SR,0.018
META-7959,X-1713,7,19,Leukemia,SR,0.018
META-7960,X-1713,7,19,Leukemia,SR,0.018
META-7958,X-1733,7,19,Leukemia,SR,0.477
META-7959,X-1733,7,19,Leukemia,SR,0.477
META-7960,X-1733,7,19,Leukemia,SR,0.477
META-7958,X-1736 - retired - p-hydroxybenzaldehyde,7,19,Leukemia,SR,0.816
META-7959,X-1736 - retired - p-hydroxybenzaldehyde,7,19,Leukemia,SR,1.000
META-7960,X-1736 - retired - p-hydroxybenzaldehyde,7,19,Leukemia,SR,0.962
META-7958,X-1819,7,19,Leukemia,SR,0.943
META-7959,X-1819,7,19,Leukemia,SR,0.950
META-7960,X-1819,7,19,Leukemia,SR,1.020
META-7958,X-1843 - retired pieces of X-7147,7,19,Leukemia,SR,0.500
META-7959,X-1843 - retired pieces of X-7147,7,19,Leukemia,SR,0.500
META-7960,X-1843 - retired pieces of X-7147,7,19,Leukemia,SR,0.500
META-7958,X-2005,7,19,Leukemia,SR,1.138
META-7959,X-2005,7,19,Leukemia,SR,0.860
META-7960,X-2005,7,19,Leukemia,SR,0.810
META-7958,X-2008,7,19,Leukemia,SR,0.158
META-7959,X-2008,7,19,Leukemia,SR,0.158
META-7960,X-2008,7,19,Leukemia,SR,0.158
META-7958,X-2011,7,19,Leukemia,SR,0.016
META-7959,X-2011,7,19,Leukemia,SR,0.016
META-7960,X-2011,7,19,Leukemia,SR,0.985
META-7958,X-2026,7,19,Leukemia,SR,0.843
META-7959,X-2026,7,19,Leukemia,SR,0.672
META-7960,X-2026,7,19,Leukemia,SR,1.196
META-7958,X-2027,7,19,Leukemia,SR,1.394
META-7959,X-2027,7,19,Leukemia,SR,1.039
META-7960,X-2027,7,19,Leukemia,SR,1.472
META-7958,X-2041,7,19,Leukemia,SR,5.234
META-7959,X-2041,7,19,Leukemia,SR,3.533
META-7960,X-2041,7,19,Leukemia,SR,3.123
META-7958,X-2046,7,19,Leukemia,SR,0.810
META-7959,X-2046,7,19,Leukemia,SR,1.299
META-7960,X-2046,7,19,Leukemia,SR,0.313
META-7958,X-2053,7,19,Leukemia,SR,0.444
META-7959,X-2053,7,19,Leukemia,SR,0.364
META-7960,X-2053,7,19,Leukemia,SR,0.321
META-7958,X-2064,7,19,Leukemia,SR,0.630
META-7959,X-2064,7,19,Leukemia,SR,0.488
META-7960,X-2064,7,19,Leukemia,SR,0.334
META-7958,X-2074,7,19,Leukemia,SR,1.219
META-7959,X-2074,7,19,Leukemia,SR,1.025
META-7960,X-2074,7,19,Leukemia,SR,1.014
META-7958,X-2077,7,19,Leukemia,SR,0.195
META-7959,X-2077,7,19,Leukemia,SR,0.195
META-7960,X-2077,7,19,Leukemia,SR,0.195
META-7958,X-2088,7,19,Leukemia,SR,0.500
META-7959,X-2088,7,19,Leukemia,SR,0.500
META-7960,X-2088,7,19,Leukemia,SR,0.500
META-7958,X-2107,7,19,Leukemia,SR,0.689
META-7959,X-2107,7,19,Leukemia,SR,1.000
META-7960,X-2107,7,19,Leukemia,SR,1.679
META-7958,X-2108,7,19,Leukemia,SR,0.976
META-7959,X-2108,7,19,Leukemia,SR,0.907
META-7960,X-2108,7,19,Leukemia,SR,0.796
META-7958,X-2109,7,19,Leukemia,SR,1.043
META-7959,X-2109,7,19,Leukemia,SR,0.816
META-7960,X-2109,7,19,Leukemia,SR,0.982
META-7958,X-2129,7,19,Leukemia,SR,0.672
META-7959,X-2129,7,19,Leukemia,SR,0.525
META-7960,X-2129,7,19,Leukemia,SR,0.212
META-7958,X-2136,7,19,Leukemia,SR,1.064
META-7959,X-2136,7,19,Leukemia,SR,1.404
META-7960,X-2136,7,19,Leukemia,SR,0.174
META-7958,X-2138,7,19,Leukemia,SR,1.119
META-7959,X-2138,7,19,Leukemia,SR,0.980
META-7960,X-2138,7,19,Leukemia,SR,0.381
META-7958,X-2139,7,19,Leukemia,SR,0.353
META-7959,X-2139,7,19,Leukemia,SR,0.395
META-7960,X-2139,7,19,Leukemia,SR,0.094
META-7958,X-2177,7,19,Leukemia,SR,0.185
META-7959,X-2177,7,19,Leukemia,SR,0.185
META-7960,X-2177,7,19,Leukemia,SR,0.185
META-7958,X-2185,7,19,Leukemia,SR,0.310
META-7959,X-2185,7,19,Leukemia,SR,0.277
META-7960,X-2185,7,19,Leukemia,SR,0.197
META-7958,X-2193,7,19,Leukemia,SR,0.331
META-7959,X-2193,7,19,Leukemia,SR,0.331
META-7960,X-2193,7,19,Leukemia,SR,0.331
META-7958,X-2212,7,19,Leukemia,SR,0.795
META-7959,X-2212,7,19,Leukemia,SR,0.652
META-7960,X-2212,7,19,Leukemia,SR,0.075
META-7958,X-2255 - hydroxyproline form of bradykinin,7,19,Leukemia,SR,0.816
META-7959,X-2255 - hydroxyproline form of bradykinin,7,19,Leukemia,SR,0.414
META-7960,X-2255 - hydroxyproline form of bradykinin,7,19,Leukemia,SR,0.542
META-7958,X-2269,7,19,Leukemia,SR,1.257
META-7959,X-2269,7,19,Leukemia,SR,0.999
META-7960,X-2269,7,19,Leukemia,SR,0.326
META-7958,X-2272,7,19,Leukemia,SR,0.214
META-7959,X-2272,7,19,Leukemia,SR,0.214
META-7960,X-2272,7,19,Leukemia,SR,0.214
META-7958,X-2292,7,19,Leukemia,SR,0.841
META-7959,X-2292,7,19,Leukemia,SR,0.770
META-7960,X-2292,7,19,Leukemia,SR,0.323
META-7958,X-2366,7,19,Leukemia,SR,1.000
META-7959,X-2366,7,19,Leukemia,SR,0.888
META-7960,X-2366,7,19,Leukemia,SR,0.832
META-7958,X-2389,7,19,Leukemia,SR,4.210
META-7959,X-2389,7,19,Leukemia,SR,3.829
META-7960,X-2389,7,19,Leukemia,SR,3.621
META-7958,X-2594,7,19,Leukemia,SR,0.220
META-7959,X-2594,7,19,Leukemia,SR,0.494
META-7960,X-2594,7,19,Leukemia,SR,1.029
META-7958,X-2688,7,19,Leukemia,SR,3.492
META-7959,X-2688,7,19,Leukemia,SR,3.159
META-7960,X-2688,7,19,Leukemia,SR,3.621
META-7958,X-2690,7,19,Leukemia,SR,0.732
META-7959,X-2690,7,19,Leukemia,SR,0.321
META-7960,X-2690,7,19,Leukemia,SR,1.402
META-7958,X-2691,7,19,Leukemia,SR,1.308
META-7959,X-2691,7,19,Leukemia,SR,1.000
META-7960,X-2691,7,19,Leukemia,SR,2.259
META-7958,X-2698,7,19,Leukemia,SR,2.328
META-7959,X-2698,7,19,Leukemia,SR,3.094
META-7960,X-2698,7,19,Leukemia,SR,0.881
META-7958,X-2711,7,19,Leukemia,SR,1.405
META-7959,X-2711,7,19,Leukemia,SR,1.185
META-7960,X-2711,7,19,Leukemia,SR,0.778
META-7958,X-2724,7,19,Leukemia,SR,4.120
META-7959,X-2724,7,19,Leukemia,SR,3.851
META-7960,X-2724,7,19,Leukemia,SR,4.858
META-7958,X-2725,7,19,Leukemia,SR,0.052
META-7959,X-2725,7,19,Leukemia,SR,0.052
META-7960,X-2725,7,19,Leukemia,SR,0.052
META-7958,X-2726,7,19,Leukemia,SR,0.909
META-7959,X-2726,7,19,Leukemia,SR,0.252
META-7960,X-2726,7,19,Leukemia,SR,0.252
META-7958,X-2746,7,19,Leukemia,SR,1.680
META-7959,X-2746,7,19,Leukemia,SR,1.478
META-7960,X-2746,7,19,Leukemia,SR,2.059
META-7958,X-2753,7,19,Leukemia,SR,3.472
META-7959,X-2753,7,19,Leukemia,SR,2.564
META-7960,X-2753,7,19,Leukemia,SR,3.775
META-7958,X-2757,7,19,Leukemia,SR,2.165
META-7959,X-2757,7,19,Leukemia,SR,1.884
META-7960,X-2757,7,19,Leukemia,SR,0.938
META-7958,X-2767,7,19,Leukemia,SR,0.216
META-7959,X-2767,7,19,Leukemia,SR,0.216
META-7960,X-2767,7,19,Leukemia,SR,0.216
META-7958,X-2768,7,19,Leukemia,SR,0.250
META-7959,X-2768,7,19,Leukemia,SR,0.250
META-7960,X-2768,7,19,Leukemia,SR,0.250
META-7958,X-2778,7,19,Leukemia,SR,0.141
META-7959,X-2778,7,19,Leukemia,SR,1.345
META-7960,X-2778,7,19,Leukemia,SR,0.141
META-7958,X-2781,7,19,Leukemia,SR,1.017
META-7959,X-2781,7,19,Leukemia,SR,1.000
META-7960,X-2781,7,19,Leukemia,SR,0.657
META-7958,X-3129,7,19,Leukemia,SR,0.816
META-7959,X-3129,7,19,Leukemia,SR,0.811
META-7960,X-3129,7,19,Leukemia,SR,0.927
META-7958,X-3138,7,19,Leukemia,SR,0.138
META-7959,X-3138,7,19,Leukemia,SR,0.138
META-7960,X-3138,7,19,Leukemia,SR,0.138
META-7958,X-3165,7,19,Leukemia,SR,1.278
META-7959,X-3165,7,19,Leukemia,SR,0.733
META-7960,X-3165,7,19,Leukemia,SR,0.772
META-7958,X-3176 - possible creatine,7,19,Leukemia,SR,1.750
META-7959,X-3176 - possible creatine,7,19,Leukemia,SR,1.686
META-7960,X-3176 - possible creatine,7,19,Leukemia,SR,1.202
META-7958,X-3178 - possible NH3 adduct of isobar 42,7,19,Leukemia,SR,5.568
META-7959,X-3178 - possible NH3 adduct of isobar 42,7,19,Leukemia,SR,4.749
META-7960,X-3178 - possible NH3 adduct of isobar 42,7,19,Leukemia,SR,2.394
META-7958,X-3180,7,19,Leukemia,SR,0.670
META-7959,X-3180,7,19,Leukemia,SR,1.146
META-7960,X-3180,7,19,Leukemia,SR,0.331
META-7958,X-3183 - possible gamma-L-glutamyl-L-phenylalanine,7,19,Leukemia,SR,1.187
META-7959,X-3183 - possible gamma-L-glutamyl-L-phenylalanine,7,19,Leukemia,SR,0.813
META-7960,X-3183 - possible gamma-L-glutamyl-L-phenylalanine,7,19,Leukemia,SR,0.075
META-7958,X-3216,7,19,Leukemia,SR,0.206
META-7959,X-3216,7,19,Leukemia,SR,0.206
META-7960,X-3216,7,19,Leukemia,SR,0.206
META-7958,X-3218,7,19,Leukemia,SR,0.147
META-7959,X-3218,7,19,Leukemia,SR,1.575
META-7960,X-3218,7,19,Leukemia,SR,0.147
META-7958,X-3234,7,19,Leukemia,SR,0.438
META-7959,X-3234,7,19,Leukemia,SR,0.438
META-7960,X-3234,7,19,Leukemia,SR,0.438
META-7958,X-3303,7,19,Leukemia,SR,0.284
META-7959,X-3303,7,19,Leukemia,SR,0.284
META-7960,X-3303,7,19,Leukemia,SR,0.284
META-7958,X-3358,7,19,Leukemia,SR,0.230
META-7959,X-3358,7,19,Leukemia,SR,0.567
META-7960,X-3358,7,19,Leukemia,SR,0.230
META-7958,X-3363,7,19,Leukemia,SR,0.287
META-7959,X-3363,7,19,Leukemia,SR,0.287
META-7960,X-3363,7,19,Leukemia,SR,0.287
META-7958,X-3365,7,19,Leukemia,SR,0.963
META-7959,X-3365,7,19,Leukemia,SR,0.961
META-7960,X-3365,7,19,Leukemia,SR,0.132
META-7958,X-3370,7,19,Leukemia,SR,0.763
META-7959,X-3370,7,19,Leukemia,SR,0.482
META-7960,X-3370,7,19,Leukemia,SR,0.194
META-7958,X-3380,7,19,Leukemia,SR,0.155
META-7959,X-3380,7,19,Leukemia,SR,0.155
META-7960,X-3380,7,19,Leukemia,SR,0.155
META-7958,X-3389,7,19,Leukemia,SR,0.221
META-7959,X-3389,7,19,Leukemia,SR,0.221
META-7960,X-3389,7,19,Leukemia,SR,0.221
META-7958,X-3390,7,19,Leukemia,SR,0.068
META-7959,X-3390,7,19,Leukemia,SR,0.068
META-7960,X-3390,7,19,Leukemia,SR,0.068
META-7958,X-3394,7,19,Leukemia,SR,0.264
META-7959,X-3394,7,19,Leukemia,SR,0.264
META-7960,X-3394,7,19,Leukemia,SR,0.264
META-7958,X-3400,7,19,Leukemia,SR,0.329
META-7959,X-3400,7,19,Leukemia,SR,0.329
META-7960,X-3400,7,19,Leukemia,SR,0.329
META-7958,X-3405,7,19,Leukemia,SR,0.659
META-7959,X-3405,7,19,Leukemia,SR,0.935
META-7960,X-3405,7,19,Leukemia,SR,0.681
META-7958,X-3435,7,19,Leukemia,SR,0.089
META-7959,X-3435,7,19,Leukemia,SR,0.089
META-7960,X-3435,7,19,Leukemia,SR,0.089
META-7958,X-3439,7,19,Leukemia,SR,3.705
META-7959,X-3439,7,19,Leukemia,SR,1.944
META-7960,X-3439,7,19,Leukemia,SR,2.067
META-7958,X-3450,7,19,Leukemia,SR,0.148
META-7959,X-3450,7,19,Leukemia,SR,0.148
META-7960,X-3450,7,19,Leukemia,SR,0.148
META-7958,X-3476,7,19,Leukemia,SR,2.622
META-7959,X-3476,7,19,Leukemia,SR,1.613
META-7960,X-3476,7,19,Leukemia,SR,0.890
META-7958,X-3489,7,19,Leukemia,SR,0.215
META-7959,X-3489,7,19,Leukemia,SR,0.215
META-7960,X-3489,7,19,Leukemia,SR,0.215
META-7958,X-3493,7,19,Leukemia,SR,0.492
META-7959,X-3493,7,19,Leukemia,SR,0.808
META-7960,X-3493,7,19,Leukemia,SR,0.850
META-7958,X-3498,7,19,Leukemia,SR,1.571
META-7959,X-3498,7,19,Leukemia,SR,1.133
META-7960,X-3498,7,19,Leukemia,SR,1.002
META-7958,X-3603,7,19,Leukemia,SR,1.025
META-7959,X-3603,7,19,Leukemia,SR,0.768
META-7960,X-3603,7,19,Leukemia,SR,1.050
META-7958,X-3658,7,19,Leukemia,SR,0.486
META-7959,X-3658,7,19,Leukemia,SR,0.486
META-7960,X-3658,7,19,Leukemia,SR,0.486
META-7958,X-3668,7,19,Leukemia,SR,0.349
META-7959,X-3668,7,19,Leukemia,SR,0.349
META-7960,X-3668,7,19,Leukemia,SR,0.349
META-7958,X-3697,7,19,Leukemia,SR,0.448
META-7959,X-3697,7,19,Leukemia,SR,0.448
META-7960,X-3697,7,19,Leukemia,SR,0.448
META-7958,X-3698,7,19,Leukemia,SR,1.047
META-7959,X-3698,7,19,Leukemia,SR,0.229
META-7960,X-3698,7,19,Leukemia,SR,0.985
META-7958,X-3705,7,19,Leukemia,SR,0.382
META-7959,X-3705,7,19,Leukemia,SR,0.382
META-7960,X-3705,7,19,Leukemia,SR,0.382
META-7958,X-3772,7,19,Leukemia,SR,1.496
META-7959,X-3772,7,19,Leukemia,SR,1.203
META-7960,X-3772,7,19,Leukemia,SR,0.128
META-7958,X-3776,7,19,Leukemia,SR,0.344
META-7959,X-3776,7,19,Leukemia,SR,0.344
META-7960,X-3776,7,19,Leukemia,SR,0.344
META-7958,X-3778,7,19,Leukemia,SR,1.030
META-7959,X-3778,7,19,Leukemia,SR,1.226
META-7960,X-3778,7,19,Leukemia,SR,0.337
META-7958,X-3802,7,19,Leukemia,SR,0.116
META-7959,X-3802,7,19,Leukemia,SR,0.116
META-7960,X-3802,7,19,Leukemia,SR,0.116
META-7958,X-3803,7,19,Leukemia,SR,0.191
META-7959,X-3803,7,19,Leukemia,SR,0.191
META-7960,X-3803,7,19,Leukemia,SR,0.191
META-7958,X-3806,7,19,Leukemia,SR,0.387
META-7959,X-3806,7,19,Leukemia,SR,0.387
META-7960,X-3806,7,19,Leukemia,SR,0.387
META-7958,X-3808,7,19,Leukemia,SR,0.996
META-7959,X-3808,7,19,Leukemia,SR,0.965
META-7960,X-3808,7,19,Leukemia,SR,0.236
META-7958,X-3810,7,19,Leukemia,SR,0.296
META-7959,X-3810,7,19,Leukemia,SR,0.266
META-7960,X-3810,7,19,Leukemia,SR,0.215
META-7958,X-3816,7,19,Leukemia,SR,1.866
META-7959,X-3816,7,19,Leukemia,SR,1.432
META-7960,X-3816,7,19,Leukemia,SR,0.568
META-7958,X-3824,7,19,Leukemia,SR,0.320
META-7959,X-3824,7,19,Leukemia,SR,0.320
META-7960,X-3824,7,19,Leukemia,SR,0.320
META-7958,X-3830,7,19,Leukemia,SR,0.316
META-7959,X-3830,7,19,Leukemia,SR,0.316
META-7960,X-3830,7,19,Leukemia,SR,0.316
META-7958,X-3832 - possible phenol sulfate,7,19,Leukemia,SR,0.218
META-7959,X-3832 - possible phenol sulfate,7,19,Leukemia,SR,0.218
META-7960,X-3832 - possible phenol sulfate,7,19,Leukemia,SR,0.218
META-7958,X-3833,7,19,Leukemia,SR,1.039
META-7959,X-3833,7,19,Leukemia,SR,0.980
META-7960,X-3833,7,19,Leukemia,SR,0.980
META-7958,X-3843,7,19,Leukemia,SR,0.437
META-7959,X-3843,7,19,Leukemia,SR,0.437
META-7960,X-3843,7,19,Leukemia,SR,0.437
META-7958,X-3888,7,19,Leukemia,SR,0.239
META-7959,X-3888,7,19,Leukemia,SR,0.239
META-7960,X-3888,7,19,Leukemia,SR,0.239
META-7958,X-3893,7,19,Leukemia,SR,1.088
META-7959,X-3893,7,19,Leukemia,SR,0.912
META-7960,X-3893,7,19,Leukemia,SR,0.297
META-7958,X-3951,7,19,Leukemia,SR,1.000
META-7959,X-3951,7,19,Leukemia,SR,0.814
META-7960,X-3951,7,19,Leukemia,SR,0.474
META-7958,X-3952,7,19,Leukemia,SR,0.534
META-7959,X-3952,7,19,Leukemia,SR,0.715
